Startup_Name,Funding_Amount,Break_Even_Point,TRL_Level,Number_of_Employees,Investors,Growth_Rate,Industry,Revenue,Marketing_Spend,Administration_Cost,Startup_Category,R&D_Spend,Innovation_Score,Market_Competition,Customer_Growth,Burn_Rate,Founder_Experience,Customer_Satisfaction,Company_Valuation,Employee_Retention_Rate,Monthly_Active_Users,Patent_Count,Global_Presence,Startup_Status
Schmitt PLC,12616828.145659912,25,4,106,SoftBank,43.23100518141179,EdTech,14986652.716225823,3583041.67,1897753.75,B2B,2056295.5112049647,71.52514953696304,10.069435833312172,28.76990123165189,246063.5741496267,6.447244841431058,3.4436558843616014,95854876.884678,64.83582867417007,47751.98701135415,3.2507276267269187,17.501983982360407,Moderate
"Farmer, Dorsey and Bell",924984.9257603951,27,4,32,Tiger Global,30.003243450049002,AI,1267050.007007223,432021.55,56565.95,D2C,-151254.50601683446,61.70780496032951,7.608424325284253,33.8530733213835,643180.0558824091,9.344897592017993,3.965466847100326,37671710.55215845,71.05218560652196,-1317.1025613144593,3.379224243523212,5.760454511306996,Failed
Jones-Soto,5007247.809565934,28,8,88,Andreessen Horowitz,72.39735357192028,Cybersecurity,6770541.653856073,308610.78,668778.95,DeepTech,1819582.205343313,91.58210056363015,1.0119395573651166,49.86001099401304,301040.67924407875,16.901976317811734,4.702319250014533,80381456.21318996,77.98565196562606,109016.10091144682,8.477170817299651,31.68392359058262,Successful
Mitchell and Sons,-433295.5482842241,53,4,4,Sequoia Capital,-2.0326351547057033,EdTech,-228434.34046418488,30403.45,35175.78,B2B,-109131.57670893939,47.3164587104797,10.619998557423953,-9.998178491196143,683163.4906369254,-0.5449740836129925,2.6060483290943735,-5971161.484012806,61.22828993680284,-35815.129684908585,-0.17360469990676952,4.327265636567892,Failed
Williams-Campbell,-1944395.5499152387,21,2,16,Google Ventures,8.035703843416105,AgriTech,-243440.1737330271,53159.76,23903.7,SaaS,293611.1524625051,41.97078347754497,8.596197482140498,19.63867677942727,1428728.2016646008,4.016825337866688,2.157883598949962,-22122773.19967928,76.52003688445416,-39787.62702384739,1.6027400668051621,-0.7294357684780195,Failed
Moody-Taylor,1205097.8501553945,12,4,103,Y Combinator,32.36409751559447,Biotech,-3036356.3277965784,330790.02,290867.24,D2C,1341802.7123940848,68.02468858989477,6.264321448651449,16.586737391004746,640516.6982604689,9.857018751315621,4.1963156366797465,10701588.458340283,82.3270577939369,31537.27365608976,2.7895598206691,6.61402123746209,Moderate
Willis and Sons,12055761.915460572,17,5,19,Kalaari Capital,34.58796345208307,Cybersecurity,12169914.031413188,1201392.46,447332.55,DeepTech,1332181.2424038097,69.72422692699735,6.517496179423405,5.67280121776118,172765.78138964146,6.41737988200898,3.6933596482840203,-10226647.56301526,78.49023070499194,105702.68948384344,,11.36797522602706,Failed
Morrison-Short,2945839.6036250247,26,3,25,Tiger Global,15.973539314507306,AgriTech,-1756208.9487830289,552672.86,433457.8,B2C,19725.586249777698,30.4623968636141,4.75810133359334,-29.49250738974989,1874490.3376547778,-0.12576071959170304,2.5419844293471026,-6905456.752149347,53.378114017055374,-36011.62804315292,1.3637833455794437,7.419833685537454,Failed
"Flores, Butler and Hernandez",2556271.8983980827,58,5,8,Sequoia Capital,3.717081898664003,HealthTech,-5318254.089696786,204406.4,79586.87,SaaS,-280379.9992031785,45.89045867917302,6.174788233031215,-26.077839895463537,583371.9060019758,-0.8381076173040167,1.99972100795066,-646576.6591508735,46.33770991330406,71975.77719827209,-0.9959141867845465,-0.9458348591406189,Failed
Chavez PLC,998483.9183555791,45,2,13,SoftBank,29.49252461637244,Gaming,-54882.81710136501,351619.91,234936.53,DeepTech,70583.2082346626,27.655425223325054,8.290056688444656,-2.194940031830324,569439.5620108966,0.5074568319425501,2.649253074255495,-21222816.524190463,46.4983845615299,37152.46625110194,1.2241735406661263,-0.565661800983835,Failed
Hays-Daniels,7238928.300145574,12,5,15,Y Combinator,-11.829350301389876,Cybersecurity,-382157.66002059856,787122.5,332883.18,SaaS,387550.61054479575,55.836090941635454,6.821978459142491,-43.243721997559376,2124817.0165929995,0.3303037715956617,1.8664018311975152,-17599890.48416436,65.63151819099792,-17537.865365642454,-0.1054335526109372,3.706190892300143,Failed
Shaw-Carr,1560379.3627099749,40,4,18,Tiger Global,-4.53836250005505,EdTech,1122583.239157287,105507.07,91304.31,B2C,-11635.306431543591,43.04670144596445,7.37138723716865,-44.3266323726767,7595380.61899515,5.876062359652421,2.8675835867274397,-7421795.571595305,48.499583237287275,-46314.51338956966,0.5646100916641982,2.672362727548051,Failed
Marshall-Peterson,-3933060.627134857,67,3,9,Tiger Global,18.818000286211163,Biotech,1500316.9597628699,74021.85,20264.78,D2C,231720.38171096143,54.78359260281981,4.5026286735082754,-10.528958051433197,251685.55606447597,0.9762281628016065,2.7488907829854097,469124.49042019725,58.15151442842204,-12880.276141254011,2.7626950379716497,4.6104220607018735,Successful
Smith PLC,19961591.04472998,18,7,819,Y Combinator,50.64106691643809,FinTech,9795637.287674312,3640884.2,1635335.44,B2B2C,3402267.4208693705,81.87931255520346,6.11811010273854,36.91785885778663,226255.58895321627,12.086817110755398,5.247764212818362,281126279.8128295,87.58424433281066,106711.51755348168,6.764016753875605,14.818372787719563,Successful
Gonzales-Harrison,2373025.8399847317,3,7,63,Andreessen Horowitz,52.8059221546334,FinTech,7509162.7538668495,284768.51,114995.14,Marketplace,649833.8356327468,84.56192813242508,5.492547250909741,45.50038574294328,502289.0734872594,10.221175464538637,4.567061751638866,42338426.39978222,82.49330543050387,262176.132551935,9.811462167817457,45.54938782120732,Successful
Russell-Daniels,6475321.480296541,22,6,23,Sequoia Capital,16.961405366884144,Gaming,1006439.3397754744,586680.3,184618.94,DeepTech,700751.6570631166,79.80695522263377,1.8427240843548685,15.499997793518466,358795.40837359335,11.037830378804086,4.294833594128112,53010973.5475346,91.7643541191071,205542.92644021753,4.846523281205462,18.414761208371285,Successful
Gonzalez-Taylor,698040.8029814644,39,1,24,Accel,-31.88001348224958,Cybersecurity,-3747201.597662215,116542.66,73571.92,SaaS,-372289.07842056104,58.77629132934599,6.542251874217872,5.528530177727151,2058720.6122070225,3.785620826315517,3.806815281377862,16911960.44516733,50.38127929027664,56342.07109818814,1.8575889633389675,3.165439167096377,Failed
Rodriguez-Graham,8454557.98087059,18,5,33,Andreessen Horowitz,53.47968773316821,HealthTech,16766216.63251727,987577.06,1279593.58,SaaS,3194758.6614853623,89.35454521340627,5.435438607908918,69.29481745742454,409304.24374510086,10.840677976449449,4.378075190331551,132712680.45832348,81.62799702726923,977935.5751933787,7.05969912081192,46.271050047055475,Successful
"Matthews, Saunders and Anderson",5264632.356041656,28,3,3,Y Combinator,3.854932265551037,E-Commerce,1700262.8421003737,160466.56,108885.44,SaaS,-1335025.560467087,40.02717245360578,7.918747981783844,-1.5577304688165798,2659823.8241579183,8.509498399100519,1.9033200875508611,66404003.389905475,63.76392516862074,-2790.709993948767,-0.03813288001610961,-0.1743467507738634,Failed
Meadows PLC,-1631185.0305493032,14,9,91,Google Ventures,112.07649129630718,Cybersecurity,3949651.539027603,505206.56,173957.47,DeepTech,519165.0285738581,66.15649857943741,3.808218546759515,75.26288373532208,442807.4657687049,10.362415151426983,4.056439990192576,28897174.6604361,87.32191134175545,66179.50105942725,9.485474230097378,23.020389446647194,Successful
Thornton PLC,282886.33191960107,22,2,76,Accel,12.801372019658928,EdTech,,175728.42,135022.24,DeepTech,546627.5467369037,59.926422798006236,4.281574437630172,,20750.27627117181,2.054947456471495,2.6110484688330784,-25579149.70390062,51.999775761983656,57007.980005163765,-0.22676560998515316,3.5504279585238425,Failed
"Patton, Parsons and Lane",883984.4901716097,41,3,7,SoftBank,2.2667891346515825,FinTech,116726.2739128554,25723.36,17223.25,D2C,418074.2368772951,44.91268873724561,7.459095909044954,-40.64731706291414,1130558.0968946426,3.110638307676089,3.2678522925160767,-4190162.6970869317,72.28719174807127,23489.631115756732,0.11149710357223887,0.2944706614867453,Failed
Bryant-Brown,-162389.78727575182,63,1,10,Kalaari Capital,8.478447365614336,AI,-4809791.720916204,130328.42,21694.28,B2B,477659.1723248225,45.11870683648519,5.267076122371854,-3.122587542425309,678070.5122330579,4.890680230273743,2.539095536330818,-1084858.3645630777,58.739853733397474,-10082.893783074227,0.1196657371301867,,Failed
Harris-Walters,5024785.010053453,15,7,173,Kalaari Capital,84.86813714441737,Biotech,11770802.177051127,519043.84,697815.36,B2B2C,3546620.927540257,81.40772428355932,5.170117602813878,61.06326018347489,334738.76475704415,12.258820197892447,4.4639285013186685,132551824.2763999,71.06057338412622,78405.89106697707,5.454414826516597,18.18131627225178,Successful
Wright-Grimes,4099412.688715318,73,4,5,Y Combinator,-27.636962242191885,EdTech,5963384.290911598,202054.14,435027.91,D2C,-117424.96812737637,38.922713327206765,6.178361030256996,-4.301861435116843,434048.5920015974,-0.2430435009243515,2.260881053021795,-24235635.905324742,55.497708865790344,3472.1911624417844,1.1613081297610057,4.001603668861753,Failed
Jones and Sons,7062872.899151278,17,7,38,Tiger Global,82.48651753582874,Gaming,8628309.720640883,1239104.17,526027.0,DeepTech,490590.4625832464,82.47557806121748,3.414731468529091,64.03708884323251,595639.7140830052,7.706772924015636,4.671468619835486,123763168.2332721,87.96359030566322,3080.7453750505956,6.379504934931562,0.26355906300464005,Successful
"Lee, Tran and Jones",84237.01667403075,36,2,8,Y Combinator,-8.743703562141672,Cybersecurity,466568.2752194862,85328.0,46842.48,B2B2C,-147667.29523482014,37.636724392660135,7.862717887262573,3.150691133962158,633519.4089247601,6.971793538441565,2.6739265016953557,-9400379.226661531,49.94239165653758,13665.96094024225,1.0888728787726132,0.5842488479674093,Failed
Strickland-Shaw,3858646.080965276,20,5,62,Andreessen Horowitz,3.180208342054156,AI,-3134421.524697057,161481.35,43247.7,B2C,-1681439.5586042765,52.82716835393396,5.342232217463578,16.205394688320293,504210.2769937811,6.685209464991477,3.6046320887917007,-22651550.994207945,78.47388405236192,280676.81744500645,5.350335753707954,13.396836903654023,Moderate
Ballard Ltd,1144129.9148870064,46,6,16,SoftBank,-5.186711389311049,Cybersecurity,-1091839.8595194127,,59146.65,D2C,732719.6607265145,38.545804892756045,6.5860565100643615,8.032473463166873,3620420.4452116196,1.2665341290663124,2.7289777261610086,8376324.842192437,50.88461261813871,87136.16708147859,1.730098814653705,10.093535509622637,Failed
"Scott, Mendoza and Harris",180523.65832736297,53,3,7,Google Ventures,34.76546617408206,FinTech,-2589919.5707620075,172300.28,173227.32,Marketplace,323846.919931757,52.58238285968309,5.6264092570960695,-11.272615526510792,304344.38442263444,2.9024988701260064,2.609279030194662,32611299.945766304,64.40422309027872,12739.55983909996,0.8195389436300806,0.26643284018413316,Failed
"Alvarez, Joseph and West",4840191.5334249055,8,4,73,Sequoia Capital,61.542524591246,FinTech,3311775.3127819034,806066.11,410559.79,B2C,1673799.1488715014,78.10521693202085,3.8366758981327878,43.35583125174472,27931.98640887576,14.105986293993077,4.161173671651451,70093238.77567902,85.436211662047,117968.21515759427,7.529067635715334,18.773602259039777,Successful
Webster Inc,918652.9228130688,38,7,17,Sequoia Capital,43.759110084294115,Cybersecurity,,277023.24,124076.3,SaaS,-30823.292964648164,61.7392476560101,6.681020653169452,0.17452885123897133,149094.44280277166,12.556351656663157,2.7819158514020383,-59920000.05231995,63.13022638502341,81487.94118267245,3.0076877445043344,2.737901632502451,Moderate
"Estrada, Williams and Foster",-126938.19182728627,37,7,70,Tiger Global,17.38317972438323,HealthTech,-2582250.5631812387,102660.41,41505.92,B2B,-914716.6567999747,50.32865965644612,2.7578494171759873,51.47515579792472,413166.69715358503,7.267841547976139,3.9388013415820025,24740683.625706974,72.11826666282587,18709.070583031713,8.96017754346762,21.57117645074595,Moderate
"Williams, Castillo and Warren",2714044.0458208513,54,5,8,Sequoia Capital,0.8864390527079848,Gaming,388105.9606002929,125792.65,114764.63,B2B2C,235655.8242821556,55.98141799048642,8.341519275136454,-3.7952306625653733,987773.3490265103,2.9081148797538408,3.215205668149821,52803195.17011787,43.9307690080134,21446.83731790475,1.329035929547297,-0.8217032236373538,Failed
Erickson and Sons,8285101.7130428245,21,8,171,Y Combinator,82.23598045365605,E-Commerce,4775747.976124011,1105627.27,1419240.23,B2B,3932688.3588036806,73.05443326945698,5.214994323686232,86.51194632148079,144231.6208356537,8.915083513933197,4.995417268602768,105249592.01376298,73.89908080080282,41923.29359569283,9.423366085963451,28.335232097015727,Successful
"Guzman, Hoffman and Baldwin",9802266.73047604,28,7,87,SoftBank,55.922234527323425,E-Commerce,5798945.076180872,1520899.88,960371.57,Marketplace,2350058.809613037,88.48175908064675,2.6806935840645023,70.62910347051043,208651.22402912664,10.46571013983646,4.180709687706426,94008353.02859655,89.70964104684357,134883.40832701552,8.60794626738083,20.93090047957532,Successful
"Rodgers, Jefferson and Johnson",191368.85331874632,78,2,6,Kalaari Capital,7.350248412646811,Biotech,2061804.9547732405,146097.03,74048.38,DeepTech,223709.86728239254,56.731593908967774,5.943994963710167,-6.167442263930964,1194685.285672446,7.271237368801446,3.736663484569975,-26787949.24381354,46.05059905929037,71287.02280178203,2.7834595587071185,5.958474599318438,Failed
"Ferguson, Shaw and Jackson",1463423.7336223489,59,4,34,Google Ventures,-13.063309145518287,EdTech,3995455.2902939217,284107.81,201189.82,B2B,-29623.163677554752,54.69394043302421,7.293061277972785,-32.747539229518374,4659100.90078816,6.87646146254705,3.073368666351704,-12215465.685803112,66.54957961046966,41995.80557296647,1.1161852385283908,6.816891397019958,Failed
Williams-Cook,4848877.779736252,19,6,220,SoftBank,91.12943520754477,SaaS,8060033.968792439,1408888.67,238453.19,SaaS,1578651.082241113,81.94269861357422,4.564843604596747,51.3853054056081,410760.03074759524,10.10762812757639,4.8915337323768755,4956381.322675355,85.388790802939,236041.08118711217,3.9520428508035406,33.180758598986,Successful
Williams-Williams,1837124.2709824627,40,2,12,SoftBank,-17.141286887726363,AI,-185671.16842458263,443949.29,199465.46,SaaS,717982.3996754454,52.24369453318686,6.6215897194351765,-4.9747239862731085,665453.0035871651,4.858505323315217,2.937329715840097,29921365.615826074,42.983844596979566,72851.68133638354,1.1711999493889103,1.9291830911579946,Failed
Berry-Mckinney,5366267.401851431,23,4,32,Y Combinator,14.788604635362141,Gaming,3741549.5837512584,1237861.11,597341.66,B2B,1604837.7280206652,53.30643138348651,6.31123120116951,23.052971745388277,835260.008646328,4.635957353467372,3.241322931512247,15725714.92506845,75.5806244958473,40826.879076474885,5.2967867398016075,6.37555233333108,Moderate
Morgan-Lopez,794957.2455409751,34,5,12,Sequoia Capital,-17.247850169050096,E-Commerce,-2772066.9470057087,110730.03,51173.0,B2B2C,638471.7477403118,35.728202228782266,8.68347344451852,-22.60763372720587,366717.25482710166,1.8503708708475053,3.621178919938925,-86542726.79112269,79.92512978976761,-8351.56614372869,0.9781185105708886,0.9166748604350164,Failed
"Martin, Rose and Obrien",29117353.078716494,16,5,22,Tiger Global,58.192930047872366,EdTech,5577518.067051435,2202836.68,1019966.3,DeepTech,8319276.196925726,65.07261175060778,4.290948682339247,79.48047810466235,103964.48741116282,12.580181187790522,4.236995571074025,217591120.59812278,73.94650731830727,87149.3017211702,8.094033117199922,1.0861407399248395,Successful
"Ferrell, Rice and Maddox",26281315.386110872,23,8,630,Tiger Global,44.03840824156235,EdTech,51212751.851446874,1986901.97,4015049.4,B2B2C,8843845.64691253,74.74062530276176,4.120044517469714,53.75534787957846,137843.68658691173,8.644740093378964,4.4036802351325495,149481581.49815443,93.90162982086419,355255.27919872035,6.7233685719274385,26.745886826142872,Successful
"Barnett, Rogers and Snyder",41198401.86483388,16,8,82,Google Ventures,75.49055354162157,EdTech,34561650.07578248,5109208.81,2365053.5,DeepTech,14753199.000309411,101.71219394908698,2.0069652265098354,38.03076004817887,196630.55102425686,17.217628280372352,3.8852320243047767,538394353.4115039,67.14612319666375,21011.123075281794,7.477701808708913,14.642051418807956,Successful
Mitchell-Jordan,16042654.987980617,22,7,132,Google Ventures,55.691406019497876,FinTech,16784665.866288014,2806928.05,1853799.74,SaaS,4202818.351534141,76.53263861922355,3.9816170748437827,67.13838856990391,379561.7078401183,6.76235990606116,4.256737440053837,241936355.71020758,80.57187868596641,97736.62945845273,6.6123455989322535,29.309051925758705,Successful
"Hoffman, Baker and Richards",21402391.78499612,9,4,65,Google Ventures,82.71574987357846,AgriTech,35874778.15321367,3742272.36,2573788.92,B2B,5859793.560589328,64.72067350199666,1.435059733641994,49.32452561678974,298418.3339285477,6.417549118606133,4.551183224557237,269019584.1618191,99.83447394366664,105907.97799742193,10.675220730056415,16.418616060485768,Successful
Faulkner-Grant,-1186874.9328772514,37,4,6,Kalaari Capital,6.693840040271997,HealthTech,-1250543.9736685588,95688.16,40323.36,Marketplace,-111125.96748531687,68.15045523699894,8.085810132348122,-11.776832175358106,725950.3118765897,3.348527298166939,1.886292427775569,19427150.124818668,70.12246117989912,31016.678888100214,-0.11485618588800689,4.017242689248483,Failed
"Branch, Torres and Oliver",7512358.92540478,24,5,89,Accel,102.47011473146274,Biotech,8296202.932169734,391290.57,577424.91,Marketplace,1108133.072157569,67.12012099300551,2.304888013164203,28.047218989466973,442171.6930424999,9.116668473047898,4.052618268120729,57400685.57733023,85.5094667692282,481676.6241460627,9.125535677862755,2.028450543859109,Successful
Cooper Ltd,1762816.791093296,61,3,20,Sequoia Capital,-3.7747562500329437,Cybersecurity,1067865.6931720204,204134.41,96738.28,SaaS,279927.50996834406,41.19123103658342,7.57861371499236,3.4570851208751425,1556452.360500167,5.02860174004182,3.192273913115383,8365141.245987596,36.6851015035563,-11035.893258072952,,5.908991164244842,Failed
Moore Group,5980621.421714356,10,5,24,Y Combinator,48.7067863789498,Gaming,2640824.6622506413,227646.06,112907.33,DeepTech,-545163.253376161,56.85863741941453,6.365563079975995,29.27897750055642,1301793.4758803502,-1.025269041659001,3.7039297585082522,2668651.8383448943,54.14895483340288,-53951.72915854953,1.9661783653848515,18.203895386284366,Moderate
"Miller, Murphy and Craig",-101203.77142980555,21,1,54,Tiger Global,51.12940692597797,HealthTech,-578570.0702606051,234759.85,74356.89,B2B2C,122390.83592728338,88.65837307428951,5.473495132152762,10.561092918683997,112866.2869922003,3.016862408581348,3.1010125696991615,-39103988.250259,63.186218765089535,131164.36732761053,4.57865742503458,14.44813025171798,Moderate
Morrison Ltd,2116796.5374080427,16,8,14,Accel,45.38151181047276,AI,866777.8784871605,366840.43,270267.47,B2C,900377.4179327674,51.637877863771024,6.7475986571436035,27.740374289662874,1030484.7343634412,-0.3410980863017214,3.9333120445682774,50084075.38951628,91.20149283656026,-124281.32405414534,4.862314224349392,1.423297518957307,Moderate
Ware and Sons,7839144.290120801,32,6,72,Accel,31.637280695786423,Biotech,3201644.2450386924,2123439.52,1069288.49,B2C,992433.0866337216,60.92540574056001,4.5698812399697655,31.468691188618074,366313.5043761457,8.587534966260495,2.715823358667127,120670167.58466077,69.74253816742969,23666.30749196782,2.8989681521984547,1.2045733732753874,Moderate
"Allen, Armstrong and Graves",567953.8595663578,26,1,26,Kalaari Capital,-6.419423687338068,HealthTech,2467119.848784545,244001.9,86509.86,DeepTech,1187485.37028674,48.18266944599668,7.789616785165991,6.068536242308683,555434.9714015536,-1.1814968943030513,3.655335411814563,4086387.0548819723,46.25831584002035,-80869.44099722143,5.188011917675863,7.305155210472812,Failed
"Kennedy, Johnson and Lucas",491116.2693366676,53,6,12,Kalaari Capital,-16.70729891438631,AgriTech,2620022.8083387697,85047.58,43671.69,DeepTech,-488741.1919150433,68.52243287503552,7.895770016662461,3.441292756537611,407199.3870729683,1.180011217593533,2.708127399343493,9455320.649272297,73.18354523967442,1226.7729057790937,2.8525080166934944,4.826999114952241,Failed
"Harvey, Davis and Crane",10461907.549391098,12,8,170,Tiger Global,63.19368050942742,HealthTech,3220846.8781863526,662276.49,304223.08,B2B,1508494.9109224924,71.27997301253814,3.957614543892937,24.740252577985935,363105.0374915848,8.93478888889875,4.56126727185362,95678729.38489884,74.9153466452881,345231.71624890435,,19.640349955219317,Successful
Wright and Sons,26187027.551746074,7,8,99,SoftBank,102.68945598422603,Biotech,6092490.8294976,3655511.0,2933516.93,D2C,7420569.142665841,74.81113618673878,1.6962067126442317,64.681790744551,193399.2126407062,16.487832410804447,4.8924110361551705,86030122.7286121,79.87508989114272,93905.99868464319,6.926275269225843,21.2983446584877,Successful
Combs Ltd,2643533.7081838297,36,5,18,Tiger Global,27.55040365793017,FinTech,1771110.3641699394,712199.02,288740.12,B2C,202617.5318357055,57.56456924114823,3.8433636371685163,1.5265617857776783,605937.092019402,2.3636148326290165,3.1805157279802074,35273266.392293565,92.22183177444043,88863.66652499378,3.295971827986383,9.058978245547335,Moderate
"Mccall, Hanson and Alvarado",11328699.602973273,29,7,182,Tiger Global,75.502434878552,Biotech,14567449.094000934,2548845.46,385806.44,Marketplace,3857461.022319056,64.53917615572422,2.695911523353725,72.56892873878544,141445.0741979631,14.020438777893137,4.855709345918958,108079298.19257215,72.83081766898997,155080.3142294591,3.8865260628416585,17.800276344869047,Successful
Morales and Sons,2766327.486514278,14,1,2,Y Combinator,-27.523599206094016,Gaming,837401.4271775256,210655.38,232695.6,B2B2C,-475210.95415675495,51.84391718366482,5.8342524193104275,-22.030969757702696,304256.903994133,6.730964196316461,3.3440917887149997,-20603565.128584146,66.31676635566906,16661.472174928564,0.46961641929551023,1.9465899443736339,Failed
Johnson and Sons,186153.74933337152,36,4,5,Y Combinator,43.3910721908638,Biotech,2674633.9544798983,95550.47,68378.32,B2B,-297289.32470442884,40.74336567600229,4.554269697885909,-29.774200845072514,287308.7852598923,3.2998773181698846,2.8806687012985432,-14443531.060519708,49.44341087988724,-25199.227390433487,0.6241403882170093,1.07080708136121,Failed
Baxter Inc,36637685.14049285,20,7,17,Sequoia Capital,76.36289385183854,AgriTech,11749333.933914755,5788370.75,5020523.46,SaaS,11955808.515283577,63.80553574167727,3.1377004581739936,38.49863228340465,326223.48474197317,13.260817637377725,4.135260992746902,163326838.96820557,84.8427934966767,417831.10947659373,12.513978564753312,,Successful
Williams and Sons,5619460.849897556,4,9,23,Tiger Global,59.28657632468263,AgriTech,5615950.299601219,1643379.62,700820.93,SaaS,3357583.4435277134,71.93085218488008,3.8466044170775247,75.44953356226239,111342.69207192112,9.926825526347512,5.172653634065689,117921399.0652226,74.98829550944775,107384.23183705831,4.015009348124336,6.6153768517907,Successful
"Mitchell, Nelson and Flores",14755901.260650588,4,7,171,SoftBank,35.98795870649181,HealthTech,10944701.214073977,2663538.74,1262876.87,D2C,4532472.88724067,82.40697183694887,3.205425226230863,49.38130363389644,178243.98599389536,10.930953110662127,4.38397436174021,51674859.02345223,91.9240153803944,208313.0452374488,7.370695334579673,44.732326299158885,Moderate
Ryan PLC,-2077965.9437814127,25,7,108,SoftBank,95.74665612752145,AI,-865504.7467968178,417016.55,218696.17,SaaS,672564.6035445748,69.87701048937075,3.676063002623086,67.56812918459792,198329.06782856342,9.956779472843381,4.853393572166074,45073144.99352934,90.58335494675063,374376.1570172724,6.502937591811056,20.657319608355508,Successful
Li-Thompson,-2459053.541066141,55,2,38,SoftBank,30.431835772498157,Biotech,523464.36345788254,184620.12,135199.59,B2C,201298.43885326112,31.171354566678907,8.739259975564675,-2.435166462409513,449802.9169826343,8.427417187436715,3.4337991877600733,-46360688.19737249,44.78071447084787,25655.60772242725,0.5113690717112059,1.6062494591754968,Failed
Boone LLC,6154269.5424636435,27,3,21,Kalaari Capital,14.072798408478725,AgriTech,-818299.6875762587,1524603.19,680800.87,D2C,421256.90745778324,49.07268256235003,1.5811949607213096,31.61989273871685,318325.73197355226,5.137715971298123,4.281438334185182,64927344.96410334,61.535374669494665,41483.38137666776,2.982911187971027,3.8309636165751635,Moderate
Vargas Ltd,3521446.8766465383,25,8,96,Y Combinator,71.93705713021507,Biotech,5661207.453870399,129386.96,233286.25,B2C,-140810.20379049366,76.50775102695476,1.6943999371882217,65.33025884276458,223872.97243477197,5.786937074889492,3.440455861780717,25512676.0037934,84.03049923809571,168331.96094079156,8.374236592472121,13.58559031539966,Successful
Perez-White,24945017.0309935,20,8,79,Andreessen Horowitz,55.07371251663612,Cybersecurity,23202701.682338912,1177276.97,1805410.71,B2B2C,4577984.364357623,75.77838918844166,6.493952000689645,56.83426082183785,353592.0555777161,9.50338334553868,3.5455475717522433,279976248.75718635,88.02133411814124,75719.8621236796,5.653009344850194,29.343874948015966,Successful
Chapman and Sons,25701098.736872353,19,6,72,SoftBank,100.2597312812154,SaaS,14765024.109812511,2786813.81,2958117.26,B2C,8481433.77549079,91.57483274958577,4.042163417574021,42.438301203287054,465895.85492897424,6.51229608609151,4.4656443648104585,347187448.7930258,89.34298211025302,237064.00832698925,11.140354519453405,36.48447963676814,Successful
Bass PLC,8623025.661829954,9,4,13,Google Ventures,33.28611445940034,Cybersecurity,610931.0605837759,584891.44,860891.83,DeepTech,2227894.2175137997,59.672286380097724,5.428384039639171,-6.443413250390497,585000.8853054103,10.571627509201237,4.0839885461066,-5850428.123693274,70.24127202152468,883320.7399906479,2.755640181428578,20.213243358600657,Moderate
Williams Inc,1907582.6429581312,28,5,97,Andreessen Horowitz,0.193766075944123,Cybersecurity,-834661.6958976687,159078.4,145046.41,DeepTech,1239032.410447117,51.9090215181918,6.084393116776557,13.38122940180081,940630.7592593319,10.15643495467027,3.1069481799811705,-32462980.74728874,89.49679828576048,19991.979124728925,4.7678235923822445,9.845557964608695,Moderate
"Graham, Olsen and Costa",7688595.223243976,27,3,33,Andreessen Horowitz,24.411063635145563,E-Commerce,1608639.405065185,768268.9,774744.28,DeepTech,-566359.5761804667,82.84848116516389,4.892102827637778,37.8253503753473,338952.71991650667,3.9076622144075985,3.6204247053587637,58322724.99524933,53.72388057056409,39585.64048300954,2.6593476924120685,7.401837996701934,Moderate
Burch-Montoya,4438392.787391214,24,5,33,Tiger Global,21.69149299898396,Gaming,3129643.09145026,685534.85,554143.95,D2C,9636.336577478622,75.14495411807553,7.313845861631297,31.17362629570426,263594.8903833977,7.628051936652159,4.283038752550177,-3250803.8852053722,69.37736073261958,84373.85573732409,4.417112788326217,11.57048240803698,Moderate
Diaz-Ball,13727954.593078401,26,3,111,Sequoia Capital,15.661966768922445,EdTech,4060691.446362557,2434336.96,893434.07,Marketplace,1499316.1578117586,79.89229363948321,1.481252277030593,27.669881966305056,104100.10823618833,7.283489803610222,4.053469812383852,40755205.65354248,78.77767971995371,73181.94513013122,3.9077295634184837,20.50226052866029,Moderate
"Calderon, Williams and Bennett",-2134433.9521373035,44,5,17,Andreessen Horowitz,7.24509172545929,AI,3981678.841296832,70565.57,170723.56,Marketplace,123447.98034499842,53.495590288898946,7.063136977144316,-6.711389534971836,276783.4430157407,-0.7469682910597317,2.891662928603569,-18560018.873105124,79.3267537803446,-16722.3557279033,-0.13679824721313802,7.471549623709118,Failed
Baird-Sanchez,10809092.776849043,33,4,56,SoftBank,15.112175287350365,Gaming,4514067.751788071,1808754.78,1368257.45,DeepTech,327893.6724790523,60.90846705825426,3.577293306592772,31.323261518640603,164137.81770536656,4.408952746496064,3.61052108388742,37603957.16166494,70.79005949554055,10007.71197665839,2.8175060042673703,24.848791947825507,Moderate
White-Lewis,3394154.064070183,38,7,107,Tiger Global,66.61312774527941,Cybersecurity,-889142.8862073084,814497.42,229368.85,D2C,2428196.6914728796,76.92529018184378,6.503462985128371,56.416685561567874,380381.4173353303,13.36710058109991,4.373445146611054,72672621.00685176,82.64800938186154,-11913.651104050055,8.322631030116593,39.23488692408087,Successful
